Parent Tree Number,Vegetation Code,Parent Tree Reg Status Code,Local Number,Active Ind,Tested Ind,Breeding Program Ind,Selection Date,BC Source Ind,Client Number,Client Locn Code,Natural Selection Type Code,Geographic Location,Latitude Degrees,Latitude Minutes,Latitude Seconds,Longitude Degrees,Longitude Minutes,Longitude Seconds,Seed Plan Zone Code,Elevation, Selection Age,BGC Zone Code,BGC Subzone Code,BGC Variant,Breeding Selection Type Code,Female Parent Parent Tree Number,Male Parent Parent Tree Number,Parent Tree Comment
"3092","PLI","APP","","Y","Y","N","1983-07-21","Y","00012797","09","PT","SUSKWA R","55","16","0","127","21","0","NST","500","52","ICH","","","","","",""
"3093","PLI","APP","","Y","N","N","1983-07-12","Y","00012797","09","PT","WOLVERINE","55","52","0","128","58","0","NST","222","90","ICH","","","","","",""
"3094","PLI","APP","","Y","Y","N","1983-07-12","Y","00012797","09","PT","WOLVERINE","55","52","0","128","58","0","NST","221","95","ICH","","","","","",""
"3095","PLI","APP","","N","N","N","1983-07-12","Y","00012797","09","PT","KITANWELIK","55","52","0","128","58","0","NST","222","84","ICH","","","","","",""
"3096","PLI","APP","","Y","Y","N","1983-07-12","Y","00012797","09","PT","KITANWELIK","55","51","0","128","57","0","NST","220","75","ICH","","","","","",""
"3097","PLI","APP","","Y","Y","N","1983-07-12","Y","00012797","09","PT","VAN DYKE","55","50","0","128","56","0","NST","210","81","ICH","","","","","",""
"3098","PLI","APP","","Y","Y","N","1983-07-12","Y","00012797","09","PT","GRIZZLEY L","55","42","0","128","45","0","NST","256","68","ICH","","","","","",""
"3099","PLI","APP","","Y","Y","N","1983-07-13","Y","00012797","09","PT","SIDESLIP L","55","40","0","128","43","0","NST","325","72","ICH","","","","","",""
"3100","PLI","APP","","N","N","N","1983-07-13","Y","00012797","09","PT","SIDESLIP L","55","41","0","128","45","0","NST","290","79","ICH","","","","","",""
"3101","PLI","APP","","Y","Y","N","1983-07-13","Y","00012797","09","PT","SIDESLIP L","55","42","0","128","44","0","NST","282","75","ICH","","","","","",""
"3102","PLI","APP","","Y","Y","N","1983-07-13","Y","00012797","09","PT","VAN DYKE","55","48","0","128","51","0","NST","205","80","ICH","","","","","",""
"3103","PLI","APP","","N","N","N","1983-07-14","Y","00012797","09","PT","SIDESLIP L","55","40","0","128","42","0","NST","280","77","ICH","","","","","",""
"3104","PLI","APP","","N","N","N","1983-07-14","Y","00012797","09","PT","SIDESLIP L","55","40","0","128","42","0","NST","290","84","ICH","","","","","",""
"3105","PLI","APP","","Y","Y","N","1983-07-14","Y","00012797","09","PT","KIYWANGCOO","55","24","0","128","10","0","NST","400","74","ICH","","","","","",""
"3106","PLI","APP","","Y","Y","N","1983-07-14","Y","00012797","09","PT","KITWANGCOO","55","19","0","128","5","0","NST","410","64","ICH","","","","","",""
"3107","PLI","APP","","Y","Y","N","1984-01-25","Y","00012797","09","PT","DATE CK","55","20","0","127","49","0","NST","415","1","ICH","","","","","",""
"3108","PLI","APP","","Y","Y","N","1984-01-25","Y","00012797","09","PT","DATE CK","55","20","0","127","48","0","NST","433","1","ICH","","","","","",""
"3109","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","KITSGUECLA","54","58","0","127","37","0","NST","914","1","ICH","","","","","",""
"3110","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","KITSGUECLA","54","58","0","127","37","0","NST","829","1","ICH","","","","","",""
"3111","PLI","APP","","N","N","N","1984-02-05","Y","00012797","09","PT","KITSGUECLA","54","57","0","127","46","0","NST","774","0","ICH","","","","","",""
"3112","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","KITSGUELA","54","28","0","127","46","0","NST","847","1","ICH","","","","","",""
"3113","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","KITSGUELA","54","58","0","127","46","0","NST","762","1","ICH","","","","","",""
"3114","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","KITSGUELA","55","1","0","127","44","0","NST","756","1","ICH","","","","","",""
"3115","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","KITWANGA","55","4","0","128","6","0","NST","268","1","ICH","","","","","",""
"3116","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","KITWANGA","55","3","0","128","7","0","NST","308","1","ICH","","","","","",""
"3117","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","7SISTERS","55","2","0","128","16","0","NST","467","1","ICH","","","","","",""
"3118","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","7SISTERS","55","2","0","128","17","0","NST","335","1","ICH","","","","","",""
"3119","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","WILSON CK","55","2","0","128","18","0","NST","359","1","ICH","","","","","",""
"3120","PLI","APP","","Y","N","N","1984-02-05","Y","00012797","09","PT","WILSON CK","55","3","0","128","17","0","NST","335","0","ICH","","","","","",""
"3121","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","CASNORRA C","55","5","0","128","13","0","NST","622","1","ICH","","","","","",""
"3122","PLI","APP","","Y","Y","N","1984-02-05","Y","00012797","09","PT","SEDAN CK","55","5","0","128","12","0","NST","457","1","ICH","","","","","",""
"3123","PLI","APP","","Y","Y","N","1984-02-06","Y","00012797","09","PT","KINSKUCH R","55","31","0","128","56","0","NST","183","1","ICH","","","","","",""
"3124","PLI","APP","","Y","Y","N","1984-02-06","Y","00012797","09","PT","KINSKUCH R","55","30","0","128","55","0","NST","168","1","ICH","","","","","",""
"3125","PLI","APP","","Y","N","N","1984-02-06","Y","00012797","09","PT","AIYANSH","55","14","0","129","3","0","NST","171","0","ICH","","","","","",""
"3126","PLI","APP","","Y","Y","N","1984-02-06","Y","00012797","09","PT","AIYANSH","55","15","0","129","2","0","NST","165","1","ICH","","","","","",""
"3127","PLI","APP","","Y","Y","N","1984-02-06","Y","00012797","09","PT","NASS R","55","33","0","128","45","0","NST","311","1","ICH","","","","","",""
"3128","PLI","APP","","Y","N","N","1984-02-06","Y","00012797","09","PT","BORDEN L","55","32","0","128","47","0","NST","506","0","ICH","","","","","",""
"3129","PLI","APP","","Y","Y","N","1984-02-06","Y","00012797","09","PT","COTTONWOOD","55","37","0","128","42","0","NST","329","1","ICH","","","","","",""
"3130","PLI","APP","","Y","Y","N","1984-02-06","Y","00012797","09","PT","SIDESLIP L","55","34","0","128","45","0","NST","274","1","ICH","","","","","",""
"3131","PLI","APP","","Y","N","N","1984-02-07","Y","00012797","09","PT","SWORDGRASS","55","33","0","128","29","0","NST","555","0","ICH","","","","","",""
"3132","PLI","APP","","N","N","N","1984-02-06","Y","00012797","09","PT","SWORDGRASS","55","42","0","128","24","0","NST","567","0","ICH","","","","","",""
"3133","PLI","APP","","Y","Y","N","1984-02-07","Y","00012797","09","PT","CALMIN CK","55","6","0","128","4","0","NST","317","1","ICH","","","","","",""
"3134","PLI","APP","","Y","Y","N","1984-02-07","Y","00012797","09","PT","DERRICK CK","55","36","0","128","37","0","NST","369","1","ICH","","","","","",""
"3135","PLI","APP","","Y","Y","N","1984-02-07","Y","00012797","09","PT","DERRICK CK","55","32","0","128","39","0","NST","341","1","ICH","","","","","",""
"3136","PLI","APP","","Y","Y","N","1984-02-07","Y","00012797","09","PT","BORDEN L","55","31","0","128","44","0","NST","372","1","ICH","","","","","",""
"3137","PLI","APP","","Y","Y","N","1984-02-07","Y","00012797","09","PT","BORDEN L","55","30","0","128","44","0","NST","381","1","ICH","","","","","",""
"3138","PLI","APP","","Y","Y","N","1984-02-07","Y","00012797","09","PT","BURDICK CK","55","8","0","127","50","0","NST","433","1","ICH","","","","","",""
"3139","PLI","APP","","Y","Y","N","1984-02-07","Y","00012797","09","PT","BURDICK CK","55","11","0","127","48","0","NST","454","1","ICH","","","","","",""
"3140","PLI","APP","","Y","Y","N","1984-03-02","Y","00012797","09","PT","KITWANGA L","54","49","0","127","3","0","NST","569","1","ICH","","","","","",""
"3141","PLI","APP","","Y","Y","N","1984-03-02","Y","00012797","09","PT","KITWANGA L","55","27","0","128","0","0","NST","575","1","ICH","","","","","",""
"3142","PLI","APP","","Y","Y","N","1984-03-02","Y","00012797","09","PT","CRANBERRYR","55","33","0","128","9","0","NST","397","1","ICH","","","","","",""
"3143","PLI","APP","","Y","Y","N","1984-03-02","Y","00012797","09","PT","KITWANGA R","55","43","0","128","6","0","NST","520","1","ICH","","","","","",""
"3144","PLI","APP","","N","N","N","1984-03-02","Y","00012797","09","PT","KITWANGARD","55","43","0","128","6","0","NST","575","0","ICH","","","","","",""
"3145","PLI","APP","","Y","Y","N","1984-03-02","Y","00012797","09","PT","KITWANGARD","55","43","0","128","6","0","NST","575","1","ICH","","","","","",""
"3146","PLI","APP","","Y","Y","N","1984-03-02","Y","00012797","09","PT","SIDINA CK","55","34","0","127","32","0","NST","580","51","ICH","","","","","",""
"3147","PLI","APP","","Y","Y","N","1984-03-02","Y","00012797","09","PT","SIDINA CK","55","36","0","127","35","0","NST","640","1","ICH","","","","","",""
"3148","PLI","APP","","Y","Y","N","1984-03-02","Y","00012797","09","PT","MCCUTCHEON","55","35","0","127","38","0","NST","594","1","ICH","","","","","",""
"3149","PLI","APP","","Y","","N","1984-03-02","Y","00012797","09","PT","SUSKWA R","55","46","0","127","47","0","NST","335","1","ICH","","","","","",""
"3150","PLI","APP","","Y","Y","N","1984-03-02","Y","00012797","09","PT","SUSKWA R","55","48","0","127","48","0","NST","365","1","ICH","","","","","",""
"3151","PLI","APP","","N","N","N","1984-03-02","Y","00012797","09","PT","15MILE CK","55","22","0","127","48","0","NST","790","0","","","","","","",""
"3152","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","","SUSKWA R.","","","","","","","TOA","0","15","","","","","","",""
"3153","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","UDY CREEK","53","1","0","123","14","0","CHL","983","15","SBPS","mk","","","","","This is a Provenance selection made at the Suskwa Provenance Plantation"
"3154","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","UDY CREEK","53","1","0","123","14","0","CHL","983","15","SBPS","mk","","","","","This is a Provenance selection made at the Suskwa Provenance Plantation"
"3155","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","MCLEOD LAKE","54","49","0","122","51","0","MGR","697","15","SBS","mk","1","","","","This is a Provenance based selection made at the Suskwa Provenance Plantation"
"3156","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","CHAMPION LAKE","49","11","0","117","35","0","WK","998","15","ICH","dw","1","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3157","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","CHAMPION LAKE","49","11","0","117","35","0","WK","998","15","ICH","dw","1","","","","This is a Provenance based selection from the Suskwa Provenance Plantation"
"3158","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","","SUSKWA R.","","","","","","","BSH","0","15","","","","","","",""
"3159","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","LYNX LAKE","53","39","0","122","58","0","NCH","823","15","SBS","mw","","","","","This is a provenance selection from the Suskwa Provenance Plantation"
"3160","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","LYNX LAKE","53","39","0","122","58","0","NCH","823","15","SBS","mw","","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3161","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","KISPIOX","55","38","0","127","54","0","NST","610","15","ICH","mc","1","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3162","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","NASS RIVER","55","37","0","128","38","0","NST","305","15","ICH","mc","1","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3163","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","","SUSKWA R.","","","","","","","999","0","15","","","","","","",""
"3164","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","","SUSKWA R.","","","","","","","999","0","15","","","","","","",""
"3165","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","","SUSKWA R.","","","","","","","TOA","0","15","","","","","","",""
"3166","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","OIE LAKE","52","0","0","121","12","0","BB","991","15","SBS","dw","1","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3167","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","OIE LAKE","52","0","0","121","12","0","BB","991","15","SBS","dw","1","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3168","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","COLLINS LAKE","54","8","0","127","14","0","BLK","937","15","SBS","mc","2","","","","This is a provenance selection made at the Suskwa Provenance Plantation"
"3169","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","COLLINS LAKE","54","8","0","127","14","0","BLK","937","15","SBS","mc","2","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3170","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","","SUSKWA R.","","","","","","","BV","0","15","","","","","","",""
"3171","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","","SUSKWA R.","","","","","","","BV","0","15","","","","","","",""
"3172","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","JACKFISH CREEK","58","32","0","122","42","0","FN","457","15","BWBS","mw","2","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3173","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","JACKFISH CREEK","58","32","0","122","42","0","FN","457","15","BWBS","mw","2","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3174","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","MCLEOD LAKE","54","49","0","122","51","0","MGR","697","15","SBS","mk","1","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3175","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","","SUSKWA R.","","","","","","","BSH","0","15","","","","","","",""
"3176","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","","SUSKWA R.","","","","","","","SA","0","15","","","","","","",""
"3177","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","","SUSKWA R.","","","","","","","SA","0","15","","","","","","",""
"3178","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","KISPIOX","55","38","0","127","54","0","NST","610","15","ICH","mc","1","","","","This is a provenance based selection from the Suskwa Provenance Plantation"
"3179","PLI","APP","","Y","Y","N","2005-06-24","Y","00012797","09","PV","NASS RIVER","55","37","0","128","38","0","NST","305","15","ICH","mc","1","","","","This is a provenance selection from the Suskwa Provenance Plantation"
"4001","PLI","APP","","Y","Y","Y","2007-02-02","Y","00103247","00","","","","","","","","","","","7","","","","FS","1360","",""
"4002","PLI","APP","","Y","Y","Y","2007-02-02","Y","00103247","00","","","","","","","","","","","7","","","","FS","1360","",""
"4003","PLI","APP","","Y","Y","Y","2007-02-02","Y","00103247","00","","","","","","","","","","","7","","","","FS","865","",""
"4004","PLI","APP","","Y","Y","Y","2007-02-02","Y","00103247","00","","","","","","","","","","","7","","","","FS","806","",""
"4005","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","841","","Perry Creek"
"4006","PLI","APP","","Y","Y","Y","2007-02-06","Y","00012797","04","","","","","","","","","","","8","","","","FS","5001","","SIingle tree from Seedlot 8151 tested in TO progeny tests. Scion harvested and grafted in EK Seed Orchard"
"4007","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","1450","",""
"4008","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","1450","",""
"4009","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","1345","",""
"4010","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","841","",""
"4011","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","1776","",""
"4012","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","1666","",""
"4013","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","1774","",""
"4014","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","1774","",""
"4015","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","887","",""
"4016","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","1365","",""
"4017","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","806","",""
"4018","PLI","APP","","Y","Y","Y","2007-02-05","Y","00012797","04","","","","","","","","","","","7","","","","FS","1376","",""
